-0.666667	0.8	-3.14286	
-1.44762	1.89524	-2.58095	
-0.895238	2.09524	-2.82721	
-0.910658	1.92354	-3.07075	
-1.04907	1.97841	-2.99276	
-1.00478	2.01818	-2.97673	
-0.986183	1.99726	-3.00643	
-1.00306	1.99576	-3.00277	
-1.00234	2.00178	-2.99731	
-0.998511	2.0004	-3.00009	
